UserId,Reputation,ViewCount,UpVotes,Answers_to_Questions,Total_Answer_Score,Comments_to_Questions,Total_c2q_Score,Comments_to_Answers,Total_c2a_Score
"83124","4","8","0","","","1","0","",""
"78228","4","25","0","","","1","0","",""
"75588","4","9","0","","","2","0","",""
"43461","4","7","0","","","1","1","",""
"45393","4","29","0","","","2","0","",""
"2912","4","1514","315","16","86","2","2","2","0"
"41266","4","5","0","","","1","0","",""
"61430","4","5","0","","","5","0","2","0"
"14301","4","6","0","","","","","1","0"
"8158","4","137","0","","","","","1","0"
"31677","4","135","0","","","3","4","4","19"
"10617","4","39","0","","","1","0","",""
"88048","4","30","0","","","2","0","8","0"
"13033","4","134","0","1","0","","","",""
"27982","4","21","0","","","","","1","0"
"21188","4","24","0","","","","","4","0"
"84243","4","25","0","","","3","0","",""
"83197","4","4","0","","","1","0","",""
"873","4","23","0","1","2","","","",""
"30701","4","22","0","","","","","1","0"
"7908","4","5","0","","","1","0","4","0"
"59024","4","11","0","","","1","0","",""
"15771","4","14","0","","","1","0","",""
"33302","4","8","0","","","1","0","",""
"33119","4","44","0","","","","","4","0"
"32850","4","50","0","","","2","0","1","0"
"74758","4","26","0","","","1","0","",""
"45813","4","4","0","","","1","0","",""
"75209","3","6","0","","","","","1","0"
"75811","3","3","0","","","","","1","0"
"43113","3","16","0","","","","","2","0"
"15955","3","42","0","","","12","0","1","0"
"20817","3","24","0","","","","","2","0"
"22087","3","9","0","","","1","0","1","0"
"21663","3","48","0","","","1","0","1","0"
"11248","3","42","0","","","1","0","1","0"
"12111","3","21","0","1","-1","","","",""
"12463","3","4","0","","","","","1","0"
"13716","3","45","0","","","","","1","0"
"31454","3","8","0","","","2","0","",""
"37078","3","7","0","","","2","0","2","0"
"32008","3","10","0","","","3","0","3","0"
"32050","3","10","0","","","","","2","0"
"10917","3","22","0","","","2","0","",""
"26249","3","11","0","","","","","1","0"
"5943","3","12","0","","","","","1","0"
"5483","3","14","0","","","3","0","2","0"
"42054","3","7","0","","","1","0","",""
"17553","3","19","0","","","1","0","",""
"18657","3","8","0","","","","","1","0"
"69045","3","3","0","","","","","1","0"
"16609","3","5","0","","","","","1","0"
"16996","3","28","0","","","1","0","1","0"
"17069","3","9","0","","","1","0","1","0"
"75471","3","25","0","","","","","2","0"
"1553","3","12","0","","","","","1","0"
"27324","3","18","0","","","1","0","2","0"
"26611","3","25","0","","","","","2","0"
"26645","3","23","0","","","","","2","0"
"82659","3","6","0","","","4","0","",""
"35853","3","3","0","","","","","1","0"
"29394","3","14","0","","","","","4","0"
"84530","3","6","0","","","2","0","",""
"33614","3","3","0","","","","","1","0"
"30489","3","4","0","","","","","1","0"
"15659","3","6","0","","","","","1","0"
"15873","3","7","0","","","","","2","0"
"13533","3","20","0","","","2","0","",""
"13778","3","5","0","","","1","0","1","0"
"10762","3","19","0","","","2","0","1","0"
"9941","3","39","0","","","","","1","1"
"8178","3","4","0","1","0","","","",""
"4322","3","8","0","","","2","0","",""
"9870","3","11","0","","","","","3","0"
"9418","3","26","0","","","1","0","1","0"
"13196","3","29","0","","","","","1","0"
"64235","3","107","0","1","2","","","",""
"31997","3","17","0","","","","","2","0"
"32464","3","9","0","","","","","1","0"
"2976","3","5","0","","","","","1","0"
"3244","3","11","0","","","1","0","",""
"23475","3","9","0","","","","","1","0"
"25958","3","13","0","","","","","1","0"
"26075","3","7","0","","","","","1","0"
"30403","3","11","0","","","1","0","",""
"34620","3","4","0","","","","","1","0"
"34430","3","9","0","","","3","0","1","0"
"59046","3","13","0","","","3","0","1","0"
"56182","3","5","0","","","","","7","0"
"29214","3","8","0","","","","","1","0"
"29414","3","52","0","","","","","1","0"
"46018","3","5","0","","","","","1","0"
"17417","3","13","0","","","","","1","0"
"20425","3","17","0","","","","","1","0"
"46538","3","7","0","","","1","0","2","0"
"44667","3","12","0","","","","","5","0"
"22490","3","34","0","","","","","3","1"
"17648","3","20","0","","","1","0","1","0"
"18748","3","6","0","","","1","0","",""
"21197","3","83","0","","","1","0","2","2"
"25603","3","1","0","","","1","0","2","0"
"26176","3","24","0","","","","","1","0"
"24112","3","22","0","","","1","1","",""
"3681","3","78","0","","","1","0","51","0"
"27740","3","8","0","","","","","1","0"
"30157","3","9","0","","","1","0","",""
"30297","3","10","0","","","","","1","0"
"30415","3","12","0","","","1","0","",""
"34318","3","18","0","","","","","1","0"
"62421","3","8","0","","","","","1","0"
"62068","3","15","0","","","2","0","",""
"39313","3","31","0","","","1","0","",""
"88406","3","2","0","","","2","0","",""
"13745","3","9","0","","","1","0","",""
"13911","3","29","0","","","4","0","3","0"
"32461","3","11","0","","","","","1","0"
"7819","3","32","0","","","1","0","",""
"9699","3","8","0","","","","","1","0"
"10041","3","15","0","","","1","0","2","0"
"10386","3","28","0","","","1","0","1","0"
"10401","3","19","0","","","1","0","",""
"5607","3","23","0","","","","","2","0"
"46088","3","18","0","1","0","","","",""
"73380","3","3","0","","","","","2","0"
"16941","3","56","0","","","1","0","2","0"
"17619","3","8","0","","","","","1","0"
"69110","3","14","0","","","2","0","1","0"
"48735","3","10","0","","","2","0","",""
"48929","3","3","0","","","","","2","0"
"45926","3","38","0","","","","","3","0"
"24111","3","3","0","","","","","1","0"
"23785","3","14","0","","","1","0","1","0"
"33911","3","29","0","","","2","1","1","0"
"34336","3","9","0","","","1","0","2","0"
"30544","3","16","0","","","","","1","0"
"54660","3","5","0","","","","","2","0"
"29860","3","9","0","","","2","0","2","0"
"27584","3","12","0","","","","","1","0"
"32869","3","43","0","","","","","1","0"
"38974","3","12","0","","","5","0","6","0"
"62766","3","3","0","","","","","1","0"
"36703","3","10","0","","","","","1","0"
"18098","3","16","0","","","1","0","1","0"
"21715","3","13","0","","","","","1","0"
"20795","3","12","0","","","2","0","",""
"21182","3","14","0","","","","","1","0"
"74601","3","2","0","","","3","0","1","0"
"20360","3","15","0","","","1","0","2","0"
"38870","3","23","0","","","1","0","",""
"60790","3","28","0","","","","","1","0"
"40852","3","15","0","","","","","1","0"
"42212","3","4","0","","","1","0","1","0"
"39732","3","5","0","","","2","0","1","0"
"29713","3","19","0","","","1","0","",""
"6256","3","58","0","","","1","0","",""
"49945","3","6","0","","","1","0","2","0"
"25685","3","14","0","","","","","1","0"
"66223","2","39","0","","","1","0","",""
"38563","2","30","0","","","","","2","0"
"41084","2","12","0","","","1","0","",""
"48417","2","18","0","","","2","0","",""
"69583","2","19","0","","","","","4","0"
"73462","2","3","0","","","4","1","",""
"77930","2","33","0","","","1","0","",""
"7188","2","46","0","","","4","0","",""
"8617","2","31","0","","","2","0","",""
"85554","2","29","0","","","1","0","1","0"
"6036","2","14","0","","","1","0","",""
"7359","2","88","0","3","-5","1","0","4","0"
"47739","2","7","0","","","1","0","",""
"20347","2","64","0","","","1","0","",""
"42377","2","45","0","","","4","0","4","0"
"42417","1","3","0","","","1","0","",""
"42434","1","11","0","1","25","","","",""
"69041","1","11","0","","","1","0","",""
"18284","1","30","0","","","2","0","",""
"18437","1","25","0","","","2","0","",""
"15964","1","12","0","1","7","","","",""
"17791","1","3","0","1","0","","","",""
"18078","1","26","0","1","-1","","","",""
"18103","1","19","0","1","0","","","",""
"18212","1","13","0","1","0","","","",""
"65857","1","2","0","1","-2","","","",""
"64689","1","2","0","1","2","","","",""
"41100","1","96","0","1","0","","","1","0"
"66693","1","3","0","","","1","0","1","0"
"65941","1","0","0","","","1","0","",""
"66333","1","2","0","1","0","","","",""
"42945","1","9","0","1","0","","","",""
"15987","1","14","0","","","1","0","",""
"74122","1","18","0","","","","","1","0"
"16080","1","9","0","1","0","","","",""
"74015","1","2","0","","","1","0","",""
"17400","1","24","0","1","4","","","",""
"17323","1","27","0","","","1","0","4","0"
"16947","1","73","0","1","0","","","",""
"16831","1","47","0","1","9","","","2","1"
"16498","1","50","0","1","4","","","",""
"16549","1","7","0","1","0","","","1","0"
"16196","1","9","0","1","5","","","",""
"21605","1","256","0","1","5","","","1","2"
"21570","1","13","0","1","-1","","","",""
"21479","1","109","1","1","1","","","1","0"
"21220","1","7","0","1","1","","","1","1"
"21319","1","3","0","1","0","","","",""
"21745","1","13","0","1","2","","","",""
"21862","1","12","0","1","2","","","",""
"44173","1","12","0","","","11","0","",""
"43772","1","9","0","","","","","1","0"
"70704","1","6","0","1","1","","","",""
"68757","1","4","0","1","0","","","",""
"116941","1","28","0","1","0","","","",""
"74883","1","2","0","1","0","","","",""
"46244","1","7","0","1","1","","","",""
"46121","1","10","0","1","0","","","",""
"20867","1","4","0","1","0","","","",""
"45133","1","4","0","1","2","","","",""
"44993","1","11","0","","","4","0","1","0"
"44875","1","5","0","","","1","0","1","0"
"68650","1","10","0","1","0","","","2","0"
"20658","1","6","0","1","0","","","",""
"20693","1","15","0","1","0","","","",""
"69182","1","11","0","1","0","","","",""
"18861","1","6","0","1","0","","","",""
"18686","1","31","0","1","0","","","",""
"17718","1","12","0","","","1","0","",""
"17719","1","5","0","1","0","","","",""
"17649","1","20","0","1","2","","","",""
"17490","1","10","0","1","0","","","",""
"17550","1","33","0","1","-4","","","",""
"75795","1","6","0","","","","","3","0"
"75978","1","1","0","","","1","0","",""
"47623","1","0","0","1","3","","","",""
"76378","1","1","0","1","0","","","",""
"76745","1","5","0","1","0","","","",""
"48066","1","6","0","","","2","0","",""
"75192","1","2","0","1","2","","","",""
"20416","1","6","0","1","10","","","",""
"20189","1","180","0","1","24","","","",""
"19989","1","25","0","1","0","","","",""
"19975","1","51","0","2","6","","","",""
"19422","1","5","0","1","0","","","",""
"19254","1","7","0","1","0","","","",""
"19240","1","19","0","","","","","1","0"
"19307","1","10","0","1","7","","","",""
"22564","1","26","0","","","1","0","",""
"22582","1","12","0","","","1","0","",""
"22657","1","4","0","","","1","0","2","0"
"22347","1","21","0","","","1","0","",""
"48458","1","7","0","1","0","","","1","0"
"48978","1","9","0","","","2","0","",""
"48980","1","8","0","","","2","0","",""
"81258","1","0","0","1","-1","","","",""
"80188","1","6","0","","","2","0","",""
"5440","1","33","0","2","-1","","","",""
"5577","1","32","0","1","-3","","","",""
"5667","1","11","0","","","4","0","",""
"5725","1","25","0","1","0","","","",""
"5393","1","58","0","1","0","","","",""
"5950","1","3","0","1","1","","","",""
"87844","1","47","0","1","6","","","",""
"28095","1","10","0","1","-1","","","",""
"82318","1","1","0","1","-1","","","",""
"81710","1","4","0","2","1","","","",""
"82351","1","0","0","","","1","0","",""
"27543","1","66","0","","","1","0","",""
"27501","1","4","0","","","2","0","",""
"27636","1","21","0","","","3","0","",""
"4582","1","48","0","1","2","","","",""
"4742","1","19","0","1","0","","","",""
"51044","1","7","0","","","1","0","",""
"51679","1","4","0","1","-4","","","",""
"6655","1","3","0","1","0","","","",""
"6713","1","186","0","1","21","","","",""
"34047","1","6","0","","","3","0","",""
"34213","1","30","0","1","0","","","",""
"33928","1","8","0","1","11","","","",""
"6444","1","10","0","1","2","","","",""
"6386","1","20","0","1","3","","","",""
"6544","1","7","0","","","1","0","",""
"6312","1","5","0","1","1","","","",""
"6328","1","162","0","1","-14","","","",""
"6296","1","4","0","1","-2","","","",""
"58879","1","1","0","","","","","1","2"
"35807","1","36","0","","","2","0","",""
"35400","1","5","0","1","1","","","",""
"35258","1","3","0","","","1","0","",""
"35339","1","7","0","","","2","0","",""
"34712","1","5","0","","","","","2","0"
"34797","1","1","0","1","0","","","",""
"34854","1","19","0","1","10","","","",""
"34883","1","89","0","2","18","","","",""
"29893","1","47","0","1","13","","","",""
"29974","1","21","0","","","","","1","0"
"30286","1","26","0","1","26","","","",""
"29556","1","7","0","1","0","","","",""
"29757","1","4","0","1","0","","","",""
"29793","1","5","0","1","0","","","",""
"29416","1","3","0","1","9","","","1","0"
"29531","1","7","0","1","4","","","",""
"29443","1","10","0","1","2","","","",""
"56498","1","6","0","","","","","1","0"
"56516","1","2","0","","","1","0","",""
"56266","1","10","0","","","","","1","0"
"30628","1","14","0","1","0","","","",""
"30587","1","83","0","1","13","","","1","0"
"30527","1","36","0","2","21","","","",""
"54611","1","70","0","1","1","","","",""
"54612","1","0","0","1","-1","","","",""
"54661","1","13","0","","","1","0","",""
"26400","1","15","0","2","0","","","2","0"
"26425","1","3","0","","","3","0","",""
"26458","1","12","0","","","1","0","",""
"26684","1","12","0","1","1","","","",""
"26785","1","9","0","1","3","","","",""
"25772","1","3","0","1","0","","","",""
"2634","1","19","0","1","0","","","",""
"2636","1","44","0","1","14","","","",""
"2549","1","7","0","1","0","","","",""
"2509","1","5","0","1","0","","","",""
"27185","1","419","0","1","16","","","",""
"27194","1","7","0","","","1","0","",""
"27200","1","3","0","","","2","0","1","0"
"23808","1","14","0","1","2","","","",""
"23936","1","7","0","","","1","0","",""
"23909","1","15","0","1","0","","","",""
"24016","1","14","0","1","0","","","",""
"24043","1","19","0","2","0","","","",""
"24603","1","7","0","","","2","0","",""
"24670","1","6","0","1","0","","","",""
"24805","1","61","0","1","3","","","",""
"24812","1","21","0","1","31","2","0","",""
"24904","1","16","0","1","21","","","",""
"24879","1","2","0","","","1","0","",""
"24267","1","6","0","1","0","","","",""
"24537","1","15","0","","","2","0","",""
"24509","1","2","0","1","0","","","",""
"22900","1","4","0","1","0","","","",""
"23047","1","4","0","1","2","","","",""
"23108","1","43","0","1","0","","","",""
"23189","1","7","0","1","1","","","",""
"23264","1","7","0","","","1","0","",""
"23367","1","39","0","","","","","2","0"
"23440","1","2","0","1","0","","","",""
"2953","1","216","0","1","23","","","1","11"
"3361","1","241","0","2","18","","","",""
"3444","1","4","0","1","2","","","",""
"22704","1","112","0","","","","","2","0"
"820","1","413","0","1","2","","","",""
"704","1","23","0","1","0","","","",""
"705","1","9","0","1","2","","","",""
"714","1","194","0","1","10","","","",""
"981","1","36","0","1","4","","","",""
"938","1","86","0","3","6","","","",""
"1423","1","21","0","1","73","","","",""
"1456","1","11","0","1","-6","","","",""
"25354","1","10","0","","","4","1","",""
"25370","1","5","0","","","3","0","",""
"25412","1","12","0","1","10","","","",""
"83849","1","52","0","1","0","","","",""
"696","1","62","0","1","-3","","","",""
"697","1","738","0","1","59","","","",""
"1533","1","11","0","1","1","","","",""
"1507","1","384","0","1","11","","","",""
"1599","1","43","0","1","39","","","",""
"24987","1","3","0","1","0","","","",""
"24995","1","1","0","1","11","","","",""
"25180","1","16","0","1","11","","","",""
"49862","1","8","0","","","1","0","",""
"25312","1","8","0","1","1","","","1","0"
"25222","1","3","0","2","7","","","",""
"25230","1","14","0","","","2","0","",""
"2392","1","5","0","1","7","","","2","0"
"82853","1","4","0","","","1","0","",""
"2240","1","18","0","1","31","","","",""
"2340","1","14","0","1","2","","","",""
"2033","1","230","0","1","37","","","",""
"2034","1","61","0","1","0","","","",""
"1700","1","19","0","1","0","","","",""
"1666","1","47","0","1","1","","","",""
"1809","1","17","0","1","5","","","",""
"1859","1","78","0","4","101","","","1","0"
"10948","1","67","0","1","2","","","",""
"11049","1","25","0","1","0","","","",""
"10900","1","21","0","1","0","","","",""
"10047","1","887","0","1","-11","","","",""
"10164","1","16","0","1","14","","","",""
"9560","1","85","0","1","0","","","",""
"9880","1","60","0","","","2","0","3","0"
"9527","1","8","0","1","0","","","1","0"
"9646","1","4","0","1","0","","","",""
"37696","1","12","0","","","1","0","1","0"
"37762","1","12","0","1","-2","2","0","1","0"
"37782","1","2","0","","","1","0","",""
"32067","1","15","0","","","2","0","",""
"60777","1","28","0","1","0","","","",""
"32147","1","27","0","1","6","","","",""
"31598","1","31","0","","","1","0","1","0"
"31607","1","6","0","1","0","","","",""
"31707","1","13","0","","","1","0","2","0"
"31748","1","4","0","1","0","","","",""
"60959","1","7","0","","","","","1","0"
"36362","1","3","0","","","1","0","",""
"30685","1","38","0","","","2","0","",""
"36835","1","13","0","1","0","1","0","",""
"36937","1","3","0","1","-3","","","1","0"
"31471","1","4","0","1","2","","","",""
"31231","1","5","0","1","1","","","",""
"31281","1","12","0","1","6","","","",""
"30771","1","8","0","","","1","0","",""
"30904","1","6","0","1","1","","","",""
"59074","1","30","0","","","1","20","",""
"58980","1","2","0","","","3","0","1","0"
"7137","1","6","0","1","7","","","",""
"7391","1","7","0","1","0","","","",""
"7289","1","16","0","1","0","","","1","0"
"7589","1","9","0","1","0","","","",""
"8182","1","12","0","1","1","","","",""
"8124","1","93","0","1","3","","","",""
"8274","1","55","0","3","75","","","1","0"
"7740","1","23","0","1","1","","","",""
"7682","1","29","0","1","7","","","",""
"85120","1","14","0","","","","","1","0"
"4499","1","12","0","","","1","0","",""
"3990","1","25","0","2","62","","","2","0"
"3939","1","30","0","","","1","0","",""
"9143","1","168","0","1","7","","","",""
"9242","1","143","0","1","0","","","",""
"9243","1","13","0","","","1","8","",""
"3763","1","28","0","1","0","","","",""
"3788","1","12","0","1","8","","","",""
"3795","1","23","0","1","-2","1","0","1","0"
"8449","1","16","0","","","4","2","1","0"
"8585","1","4","0","1","0","","","",""
"8860","1","13","0","1","1","","","",""
"13699","1","5","0","1","2","","","",""
"13581","1","126","0","1","-1","","","",""
"42150","1","59","9","","","","","5","5"
"13750","1","425","0","1","14","","","",""
"13404","1","19","0","","","1","0","",""
"12753","1","29","0","1","0","","","",""
"39642","1","17","0","","","2","0","",""
"39879","1","0","0","1","0","","","",""
"66910","1","14","0","","","","","1","0"
"38816","1","5","0","1","3","","","",""
"39560","1","1","0","1","0","","","",""
"15795","1","24","0","","","1","0","",""
"15803","1","21","0","1","3","","","",""
"40104","1","8","0","","","2","1","",""
"40294","1","5","0","1","5","","","",""
"15402","1","42","0","","","1","0","",""
"15554","1","21","0","1","-1","","","",""
"15578","1","26","0","","","1","0","",""
"15671","1","5","0","1","0","","","",""
"15688","1","4","0","1","0","","","",""
"14350","1","35","0","1","0","","","",""
"14191","1","12","0","1","3","","","",""
"13925","1","23","0","1","7","","","",""
"13930","1","27","0","1","27","","","",""
"13934","1","15","0","1","2","","","",""
"14468","1","36","0","1","0","","","",""
"14533","1","4","0","1","3","","","",""
"14783","1","4","0","1","0","","","",""
"15059","1","66","0","1","0","","","",""
"15034","1","1","0","1","1","","","",""
"12396","1","14","0","1","3","","","",""
"12059","1","20","0","2","4","","","",""
"11910","1","28","0","1","0","","","",""
"11927","1","326","20","","","2","0","1","0"
"11843","1","46","0","1","15","","","",""
"11675","1","31","0","2","11","","","",""
"11491","1","175","0","1","40","","","",""
"37891","1","4","0","1","-1","","","",""
"62533","1","8","0","","","2","0","",""
"62724","1","15","0","1","5","","","1","0"
"37181","1","5","0","","","","","2","0"
"37389","1","3","0","1","-1","","","1","0"
"11251","1","11","0","1","0","","","",""
"11258","1","13","0","1","-1","","","",""
"11190","1","26","0","4","-3","","","",""
"11402","1","12","0","1","3","","","",""
"32242","1","10","0","1","0","","","",""
"32333","1","4","0","1","2","","","",""
"32483","1","2","0","","","1","0","",""
"33068","1","6","0","","","1","0","",""
"33076","1","4","0","","","1","0","",""
"33101","1","27","0","","","3","0","",""
"33258","1","9","0","","","1","0","",""
"62062","1","1","0","1","0","","","",""
"33367","1","6","0","1","0","","","",""
"33469","1","4","0","1","1","","","",""
"61397","1","3","0","","","1","0","",""
"20321","1","10","0","1","0","","","",""
"20260","1","11","0","1","0","","","",""
"20380","1","24","0","1","0","","","",""
"20446","1","10","0","1","-3","","","",""
"69497","1","16","0","","","1","0","",""
"20204","1","36","0","1","2","2","0","",""
"20153","1","36","0","1","3","","","",""
"19311","1","14","0","1","0","","","",""
"19134","1","51","0","1","3","","","",""
"19201","1","8","0","1","0","","","",""
"19059","1","10","0","1","0","","","",""
"18868","1","23","0","","","3","0","",""
"18906","1","41","0","","","4","0","",""
"18631","1","27","0","1","7","","","",""
"22115","1","5","0","1","6","","","",""
"22116","1","33","0","1","0","","","1","1"
"22041","1","10","0","1","13","","","",""
"17529","1","33","0","1","7","","","",""
"17631","1","3","0","","","1","0","",""
"43650","1","4","0","","","1","0","",""
"70116","1","15","0","1","-2","","","",""
"21656","1","56","0","","","4","0","4","1"
"43768","1","2","0","","","2","0","",""
"46209","1","3","0","","","1","0","",""
"46083","1","6","0","","","1","0","1","0"
"44037","1","2","0","1","5","","","",""
"17104","1","4","0","1","0","","","",""
"16704","1","7","0","","","","","1","0"
"16846","1","6","0","1","0","","","",""
"16286","1","126","0","1","4","","","",""
"16336","1","12","0","1","0","","","2","0"
"16117","1","154","0","2","24","","","",""
"15901","1","53","0","1","2","","","",""
"43166","1","19","0","2","0","","","3","0"
"42900","1","3","0","","","","","1","0"
"42649","1","6","0","1","0","","","",""
"70407","1","10","0","1","6","","","",""
"42464","1","0","0","1","0","","","",""
"70381","1","10","0","","","","","1","0"
"68242","1","6","0","","","1","0","1","0"
"69077","1","2","0","","","1","0","",""
"68895","1","7","0","1","0","","","",""
"65927","1","11","0","1","0","","","1","0"
"64349","1","12","0","1","2","","","",""
"64366","1","26","0","","","1","0","",""
"40542","1","4","0","1","0","","","",""
"18173","1","9","0","1","0","","","",""
"18492","1","5","0","1","0","","","",""
"18441","1","40","0","1","0","","","",""
"18524","1","11","0","1","24","","","",""
"17956","1","27","0","1","3","","","",""
"48814","1","2","0","1","0","","","",""
"75889","1","42","0","1","-1","2","0","2","0"
"79901","1","0","0","1","0","","","",""
"48281","1","3","0","","","1","0","",""
"76685","1","3","0","1","0","","","",""
"45045","1","29","0","1","0","","","1","0"
"44844","1","1","0","","","1","0","",""
"45237","1","1","0","","","1","0","",""
"45340","1","31","0","","","5","0","",""
"73665","1","7","0","","","1","0","",""
"20920","1","6","0","","","3","0","",""
"48379","1","9","0","1","0","","","3","0"
"46910","1","5","0","","","4","0","1","0"
"46626","1","9","0","","","","","1","0"
"46569","1","1","0","","","2","0","",""
"78103","1","2","0","","","1","0","",""
"80269","1","10","0","","","","","1","0"
"80194","1","6","0","1","0","","","",""
"7327","1","9","0","1","2","","","",""
"7077","1","212","0","2","17","","","",""
"7134","1","26","0","1","8","","","",""
"7537","1","20","0","1","-4","","","",""
"8244","1","68","0","1","-4","","","1","0"
"8254","1","25","0","1","0","","","",""
"8697","1","56","0","1","1","","","",""
"8018","1","20","0","1","20","","","",""
"7929","1","51","0","1","0","","","",""
"8170","1","56","0","1","4","","","",""
"7746","1","14","0","1","6","","","",""
"7751","1","10","0","1","9","","","",""
"7877","1","34","0","1","2","","","",""
"5954","1","13","0","1","0","","","",""
"5999","1","76","0","1","4","","","",""
"5720","1","20","0","1","9","","","",""
"5682","1","6","0","1","2","","","",""
"5840","1","29","0","1","30","","","1","4"
"5780","1","31","0","1","0","","","",""
"5580","1","172","0","1","110","","","",""
"5448","1","12","0","1","9","","","",""
"5461","1","6","0","1","0","","","",""
"5297","1","3","0","1","1","","","",""
"5313","1","30","0","","","","","1","0"
"5220","1","13","0","1","0","","","1","0"
"9048","1","29","0","1","6","","","",""
"8722","1","17","0","1","3","","","",""
"5180","1","6","0","1","0","","","",""
"5202","1","20","0","1","-1","","","",""
"5121","1","184","0","1","0","","","",""
"4762","1","43","0","1","13","","","",""
"4811","1","11","0","1","12","","","",""
"9835","1","8","0","1","0","","","",""
"10082","1","16","0","1","0","","","",""
"10177","1","134","0","1","16","","","",""
"10193","1","4","0","1","0","","","",""
"10132","1","4","0","1","1","","","",""
"10284","1","30","0","","","1","0","1","0"
"9599","1","8","0","1","4","","","",""
"9600","1","13","0","1","11","","","",""
"10620","1","26","0","1","-1","","","",""
"10393","1","81","0","1","12","","","",""
"10343","1","8","0","1","0","","","",""
"10302","1","14","0","1","1","","","",""
"10468","1","32","0","1","12","","","",""
"10929","1","12","0","","","4","0","2","0"
"11297","1","7","0","1","0","","","",""
"11312","1","60","0","1","1","","","3","0"
"31301","1","5","0","1","-1","","","2","0"
"6055","1","5","0","1","1","","","",""
"30976","1","12","0","","","2","0","",""
"57103","1","10","0","1","0","","","",""
"32251","1","20","0","","","1","0","",""
"36065","1","12","0","","","1","0","",""
"61276","1","39","0","1","0","","","1","0"
"13761","1","16","0","1","0","","","",""
"13703","1","5","0","1","3","","","",""
"13679","1","14","0","1","0","","","1","0"
"13884","1","15","0","1","2","","","",""
"14180","1","6","0","1","4","","","",""
"14615","1","11","0","1","0","","","",""
"14654","1","2","0","1","3","","","",""
"14664","1","6","0","1","-2","","","",""
"14570","1","27","0","1","0","","","",""
"14254","1","74","0","1","-4","","","3","0"
"14405","1","52","0","","","2","0","",""
"14356","1","8","0","1","0","","","",""
"15372","1","9","0","1","1","1","0","",""
"15589","1","121","0","1","3","","","",""
"15031","1","80","0","1","-1","","","1","0"
"15006","1","89","0","","","1","0","",""
"15349","1","5","0","1","0","","","",""
"15239","1","6","0","1","0","","","",""
"15071","1","48","0","1","2","","","",""
"15215","1","48","0","1","-2","","","",""
"15198","1","79","0","1","7","","","1","0"
"13208","1","9","0","1","-1","","","",""
"13394","1","4","0","","","1","0","",""
"13420","1","8","0","1","0","","","",""
"13436","1","87","0","1","5","","","",""
"13528","1","20","0","1","8","","","",""
"13636","1","2","0","1","0","","","",""
"13661","1","10","0","1","0","","","1","2"
"13662","1","14","0","1","12","","","",""
"41246","1","25","0","","","","","4","0"
"41410","1","1","0","1","0","","","",""
"41513","1","7","0","1","0","","","",""
"12356","1","44","4","1","-1","","","1","1"
"12598","1","30","0","1","56","","","",""
"12799","1","9","0","1","0","","","",""
"88484","1","89","0","","","1","3","",""
"64108","1","21","0","","","1","0","",""
"64166","1","7","0","","","1","0","",""
"60596","1","15","0","1","3","","","",""
"60554","1","3","0","","","","","2","0"
"11362","1","27","0","","","1","0","2","1"
"39766","1","0","0","1","0","","","",""
"39289","1","1","0","1","0","","","",""
"61548","1","5","0","","","1","1","",""
"61551","1","48","0","","","1","0","",""
"61598","1","33","0","","","","","1","0"
"37786","1","1","0","1","0","","","",""
"11571","1","17","0","1","1","","","",""
"11839","1","42","0","2","6","","","1","1"
"32706","1","3","0","1","-1","","","",""
"32586","1","5","0","","","","","1","0"
"33257","1","14","0","1","-2","","","",""
"33190","1","14","0","","","2","0","",""
"33288","1","1","0","1","15","","","",""
"33589","1","45","0","1","0","","","",""
"30280","1","2","0","1","0","","","",""
"30298","1","3","0","1","11","","","",""
"30213","1","17","0","","","","","6","0"
"53103","1","2","0","1","0","","","",""
"53209","1","4","0","","","2","0","",""
"29622","1","437","0","1","8","","","",""
"33631","1","3","0","1","0","","","",""
"33656","1","27","0","","","2","0","",""
"85917","1","0","0","1","4","","","",""
"29245","1","8","0","","","1","0","",""
"28165","1","13","0","","","2","0","",""
"28190","1","6","0","1","0","","","",""
"86309","1","8","0","1","0","","","",""
"87782","1","0","0","1","2","","","",""
"35051","1","9","0","1","0","","","",""
"35338","1","5","0","","","1","0","",""
"6807","1","15","0","1","5","","","2","0"
"6958","1","331","0","1","22","1","2","",""
"34870","1","25","0","1","0","","","1","0"
"34759","1","12","0","","","1","0","1","0"
"34670","1","56","0","1","7","","","",""
"34060","1","5","0","2","2","","","",""
"34267","1","19","0","","","2","0","",""
"34493","1","4","0","1","0","","","",""
"34357","1","16","0","1","0","","","",""
"34391","1","8","0","1","16","","","",""
"34317","1","18","0","1","1","","","",""
"33749","1","52","8","1","2","","","",""
"33759","1","6","0","1","14","","","",""
"33764","1","8","0","1","0","","","",""
"33916","1","17","0","","","1","0","6","0"
"82843","1","1948","134","","","15","3","2","0"
"2364","1","17","0","1","7","","","1","0"
"2269","1","11","0","1","18","","","",""
"83845","1","1","0","1","-2","","","",""
"83994","1","0","0","1","0","","","",""
"83527","1","0","0","","","1","0","",""
"25349","1","3","0","1","6","","","",""
"50937","1","3","0","1","0","","","1","0"
"50744","1","4","0","1","-1","","","",""
"56034","1","2","0","1","7","","","",""
"50620","1","7","0","1","3","","","",""
"56552","1","22","0","","","1","0","",""
"52877","1","0","0","1","-1","","","",""
"51713","1","1","0","1","0","","","",""
"51689","1","0","0","1","5","","","",""
